long,lat,id_arbol,altura_tot,diametro,inclinacio,id_especie,nombre_com,nombre_cie,tipo_folla,espacio_ve,ubicacion,nombre_fam,nombre_gen,origen,coord_x,coord_y
-58.4627819922,-34.668384046599996,39874,21,32,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,100047.499555,95660.9262
-58.462772172600005,-34.6682491021,39875,21,32,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,100048.390835,95675.899709
-58.4627703179,-34.6683068839,39876,21,32,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,100048.569091,95669.482491
-58.4627489334,-34.668472387,39877,21,32,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,100050.52990800001,95651.122116
-58.4627469696,-34.6685415269,39878,21,32,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,100050.708164,95643.45710599999
-58.4627196932,-34.6682667702,39879,21,32,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,100053.20374900001,95673.938893
-58.462711946800006,-34.6685077232,39880,21,32,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,100053.916773,95647.20048300001
-58.462708019,-34.6683261746,39881,21,32,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,100054.273285,95667.34341799999
-58.462708019,-34.6681542714,39882,21,32,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,100054.273285,95686.41681699999
-58.46270223649999,-34.6684064923,39883,21,32,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,100054.808054,95658.430615
-58.4626672138,-34.6683374425,39884,21,32,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,100058.016663,95666.095626
-58.462657503500004,-34.6682892159,39885,21,32,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,100058.907943,95671.443308
-58.462649648,-34.6681799622,39886,21,32,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,100059.620967,95683.56472000001
-58.462634155,-34.6684146052,39887,21,32,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,100061.047016,95657.53933500001
-58.4626224808,-34.6683598882,39888,21,32,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,100062.11655199999,95663.600041
-58.462589422200004,-34.6682185435,39889,21,32,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,100065.146905,95679.286575
-58.46257382,-34.6684033372,39890,21,32,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,100066.572954,95658.787127
-58.4625621459,-34.6683068839,39891,21,32,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,100067.64249,95669.482491
-58.462497992299994,-34.6683181517,39892,21,32,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,100073.52494,95668.23469900001
-58.462497992399996,-34.668252257,39893,21,32,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,100073.52494,95675.543197
-58.4624455129,-34.6682940834,39894,21,32,0,330,Eucalipto,Eucalyptus sp.,Árbol Latifoliado Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Mirtáceas,Eucalyptus,Exótico,100078.337854,95670.90854
-58.4649279166,-34.6661465793,39895,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99850.804238,95909.131422
-58.4648630013,-34.666160282199996,39896,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99856.750368,95907.613261
-58.4647816141,-34.6662732332,39897,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99864.21466,95895.088433
-58.4647816131,-34.6662332997,39898,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99864.21466,95899.516402
-58.464778884,-34.6661739855,39899,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99864.467687,95906.0951
-58.464740156000005,-34.6663051446,39900,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99868.010062,95891.546057
-58.464719535,-34.666274316,39901,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99869.907763,95894.96191900001
-58.4646808055,-34.6663473327,39902,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99873.450139,95886.865061
-58.464680801499995,-34.666180838,39903,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99873.450139,95905.33601900001
-58.4646753494,-34.666306317600004,39904,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99873.95619299999,95891.419544
-58.4646697834,-34.6662321297,39905,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99874.46224600001,95899.642916
-58.4646560398,-34.6663701394,39906,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99875.72738099999,95884.334792
-58.4646560375,-34.666273235300004,39907,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99875.72738099999,95895.088433
-58.4646118538,-34.666388349,39908,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99879.77581,95882.310578
-58.4646091253,-34.666346161999996,39909,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99880.028837,95886.991574
-58.46459385,-34.666305146999996,39910,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99881.420484,95891.546057
-58.464578681899994,-34.6661774141,39911,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99882.812132,95905.71556
-58.4645649362,-34.666228705900004,39912,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99884.077266,95900.02245599999
-58.4645635225,-34.6664339623,39913,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99884.203779,95877.25004099999
-58.4645510811,-34.6662686396,39914,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99885.3424,95895.594486
-58.4645345002,-34.6663860966,39915,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99886.86056100001,95882.563604
-58.464523479899995,-34.6663404843,39916,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99887.872669,95887.624141
-58.4645083167,-34.666431709499996,39917,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99889.264316,95877.50306799999
-58.4644958798,-34.666471643200005,39918,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99890.402937,95873.075098
-58.464487581499995,-34.6661648856,39919,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99891.162017,95907.10720700001
-58.464470999899994,-34.6662561109,39920,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99892.680178,95896.986134
-58.4644682731,-34.6662902752,39921,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99892.933205,95893.190731
-58.464465547399996,-34.666376993200004,39922,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99893.18623200001,95883.575712
-58.464461398000005,-34.6662127521,39923,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99893.565772,95901.793644
-58.4644531107,-34.6664226059,39924,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99894.324853,95878.515175
-58.464439361800004,-34.6663291274,39925,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99895.589987,95888.889275
-58.4644047772,-34.6663689713,39926,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99898.75282200001,95884.461306
-58.4643979047,-34.666412330300005,39927,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99899.385389,95879.653796
-58.4643964828,-34.6662378128,39928,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99899.51190299999,95899.010348
-58.4643758631,-34.6662686421,39929,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99901.409604,95895.594486
-58.4643592804,-34.666310829400004,39930,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99902.927765,95890.91348999999
-58.4643551355,-34.6663576139,39931,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99903.307305,95885.72644
-58.4643205473,-34.6662150076,39932,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99906.470141,95901.54061699999
-58.4643095259,-34.6661089992,39933,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99907.482248,95913.306365
-58.464301238599994,-34.666339315500004,39934,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99908.241329,95887.750654
-58.464301236800004,-34.666244665,39935,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99908.241329,95898.25126799999
-58.4642819266,-34.6662891961,39936,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99910.012516,95893.317245
-58.46424603,-34.6661820161,39937,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99913.301865,95905.209506
-58.464215700100006,-34.666210501799995,39938,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99916.08516,95902.04667000001
-58.4642156974,-34.6660577089,39939,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99916.08516,95918.999468
-58.464208827600004,-34.666258368,39940,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99916.717727,95896.73310700001
-58.4641453259,-34.6660154325,39941,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99922.537345,95923.680465
-58.4641356184,-34.6661637184,39942,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99923.422938,95907.233721
-58.464072118800004,-34.6660268816,39943,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99929.242556,95922.41532999999
-58.4640652469,-34.6661181067,39944,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99929.875123,95912.294257
-58.4640017488,-34.6660690694,39945,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99935.69473999999,95917.73433400001
-58.464001748,-34.6660154341,39946,5,19,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99935.69473999999,95923.680465
-58.4639281975,-34.6649403855,39947,9,25,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99942.437366,96042.945641
-58.463908996099995,-34.6649572425,39948,9,25,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99944.193781,96041.079451
-58.463900595,-34.6649344363,39949,9,25,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99944.962212,96043.604297
-58.4638875037,-34.6649839251,39950,9,25,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99946.169747,96038.115502
-58.4638755023,-34.6649621106,39951,9,25,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99947.26750599999,96040.530572
-58.4638539013,-34.6650294478,39952,9,25,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99949.243472,96033.06581
-58.4638455002,-34.6650027655,39953,9,25,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99950.011904,96036.029759
-58.4638300087,-34.6650571221,39954,9,25,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99951.438991,96029.992085
-58.4638180073,-34.6650324229,39955,9,25,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99952.53675,96032.73648200001
-58.463816808000004,-34.6650878611,39956,9,25,0,342,Ciprés,Cupressus sp.,Árbol Conífero Perenne,INDOAMERICANO,"LACARRA, Av. - ESCALADA, Av. - CASTAÑARES, Av. - FERNANDEZ  de la CRUZ, FRANCISCO, Gral. Av.",Cupresáceas,Cupressus,Exótico,99952.646525,96026.589032
